portfolio_name,portfolio_index,construction_rule,asset_tilt,source,raw_first_date,raw_last_date,common_return_count,origin_count,rebalance,equity_weight,fixed_income_weight,alternatives_weight,equity_ticker_1,equity_ticker_1_weight,equity_ticker_2,equity_ticker_2_weight,fixed_income_ticker_1,fixed_income_ticker_1_weight,fixed_income_ticker_2,fixed_income_ticker_2_weight,alternatives_ticker_1,alternatives_ticker_1_weight,alternatives_ticker_2,alternatives_ticker_2_weight,all_tickers,all_security_weights
equal_class_history_023,23,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1968-04-03,2026-05-13,11687,33,monthly,0.33333333333333337,0.33333333333333337,0.33333333333333337,XLBSIM,0.16666666666666666,XLESIM,0.16666666666666666,SHYSIM,0.16666666666666666,TLTSIM,0.16666666666666666,GLDSIM,0.16666666666666666,REITSIM,0.16666666666666666,"XLBSIM,XLESIM,SHYSIM,TLTSIM,GLDSIM,REITSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_024,24,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1979-12-31,2026-05-13,11687,33,monthly,0.33333333333333337,0.33333333333333337,0.33333333333333337,VOTSIM,0.16666666666666666,XLPSIM,0.16666666666666666,IEFSIM,0.16666666666666666,IEISIM,0.16666666666666666,GSGSIM,0.16666666666666666,SLVSIM,0.16666666666666666,"VOTSIM,XLPSIM,IEFSIM,IEISIM,GSGSIM,SLVSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_025,25,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1979-12-31,2026-05-13,11687,33,annually,0.33333333333333337,0.33333333333333337,0.33333333333333337,VBSIM,0.16666666666666666,VOSIM,0.16666666666666666,TLTSIM,0.16666666666666666,ZROZSIM,0.16666666666666666,GSGSIM,0.16666666666666666,SLVSIM,0.16666666666666666,"VBSIM,VOSIM,TLTSIM,ZROZSIM,GSGSIM,SLVSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_026,26,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1970-01-05,2026-05-13,11687,33,none,0.33333333333333337,0.33333333333333337,0.33333333333333337,VEASIM,0.16666666666666666,VUGSIM,0.16666666666666666,IEISIM,0.16666666666666666,SHYSIM,0.16666666666666666,GLDSIM,0.16666666666666666,REITSIM,0.16666666666666666,"VEASIM,VUGSIM,IEISIM,SHYSIM,GLDSIM,REITSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_027,27,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1968-01-04,2026-05-13,11687,33,annually,0.33333333333333337,0.33333333333333337,0.33333333333333337,VTVSIM,0.16666666666666666,XLUSIM,0.16666666666666666,IEFSIM,0.16666666666666666,TLTSIM,0.16666666666666666,REITSIM,0.16666666666666666,SLVSIM,0.16666666666666666,"VTVSIM,XLUSIM,IEFSIM,TLTSIM,REITSIM,SLVSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_028,28,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1979-12-31,2026-05-13,11687,33,quarterly,0.33333333333333337,0.33333333333333337,0.33333333333333337,URTHSIM,0.16666666666666666,XLKSIM,0.16666666666666666,TLTSIM,0.16666666666666666,ZROZSIM,0.16666666666666666,GLDSIM,0.16666666666666666,GSGSIM,0.16666666666666666,"URTHSIM,XLKSIM,TLTSIM,ZROZSIM,GLDSIM,GSGSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_029,29,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1979-12-31,2026-05-13,11687,33,none,0.33333333333333337,0.33333333333333337,0.33333333333333337,VBRSIM,0.16666666666666666,XLCSIM,0.16666666666666666,IEFSIM,0.16666666666666666,IEISIM,0.16666666666666666,GSGSIM,0.16666666666666666,SLVSIM,0.16666666666666666,"VBRSIM,XLCSIM,IEFSIM,IEISIM,GSGSIM,SLVSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_030,30,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1970-01-05,2026-05-13,11687,33,none,0.33333333333333337,0.33333333333333337,0.33333333333333337,IWCSIM,0.16666666666666666,VTSIM,0.16666666666666666,SHYSIM,0.16666666666666666,ZROZSIM,0.16666666666666666,GLDSIM,0.16666666666666666,REITSIM,0.16666666666666666,"IWCSIM,VTSIM,SHYSIM,ZROZSIM,GLDSIM,REITSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_031,31,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1968-04-03,2026-05-13,11687,33,monthly,0.33333333333333337,0.33333333333333337,0.33333333333333337,VOOSIM,0.16666666666666666,XLBSIM,0.16666666666666666,SHYSIM,0.16666666666666666,TLTSIM,0.16666666666666666,GLDSIM,0.16666666666666666,SLVSIM,0.16666666666666666,"VOOSIM,XLBSIM,SHYSIM,TLTSIM,GLDSIM,SLVSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_032,32,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1979-12-31,2026-05-13,11687,33,annually,0.33333333333333337,0.33333333333333337,0.33333333333333337,XLESIM,0.16666666666666666,XLFSIM,0.16666666666666666,IEFSIM,0.16666666666666666,ZROZSIM,0.16666666666666666,GSGSIM,0.16666666666666666,REITSIM,0.16666666666666666,"XLESIM,XLFSIM,IEFSIM,ZROZSIM,GSGSIM,REITSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_033,33,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1979-12-31,2026-05-13,11687,33,none,0.33333333333333337,0.33333333333333337,0.33333333333333337,VBSIM,0.16666666666666666,XLVSIM,0.16666666666666666,IEISIM,0.16666666666666666,SHYSIM,0.16666666666666666,GLDSIM,0.16666666666666666,GSGSIM,0.16666666666666666,"VBSIM,XLVSIM,IEISIM,SHYSIM,GLDSIM,GSGSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_034,34,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1968-01-04,2026-05-13,11687,33,none,0.33333333333333337,0.33333333333333337,0.33333333333333337,XLUSIM,0.16666666666666666,XLYSIM,0.16666666666666666,IEFSIM,0.16666666666666666,ZROZSIM,0.16666666666666666,REITSIM,0.16666666666666666,SLVSIM,0.16666666666666666,"XLUSIM,XLYSIM,IEFSIM,ZROZSIM,REITSIM,SLVSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_035,35,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1979-12-31,2026-05-13,11687,33,none,0.33333333333333337,0.33333333333333337,0.33333333333333337,VXUSSIM,0.16666666666666666,XLPSIM,0.16666666666666666,IEISIM,0.16666666666666666,TLTSIM,0.16666666666666666,GSGSIM,0.16666666666666666,REITSIM,0.16666666666666666,"VXUSSIM,XLPSIM,IEISIM,TLTSIM,GSGSIM,REITSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_036,36,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1968-04-03,2026-05-13,11687,33,annually,0.33333333333333337,0.33333333333333337,0.33333333333333337,VOESIM,0.16666666666666666,VTVSIM,0.16666666666666666,IEFSIM,0.16666666666666666,IEISIM,0.16666666666666666,GLDSIM,0.16666666666666666,SLVSIM,0.16666666666666666,"VOESIM,VTVSIM,IEFSIM,IEISIM,GLDSIM,SLVSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
equal_class_history_037,37,equal_asset_class_history_panel,equal_class_history,deterministic_equal_class_history,1970-01-05,2026-05-13,11687,33,quarterly,0.33333333333333337,0.33333333333333337,0.33333333333333337,EFASIM,0.16666666666666666,VOSIM,0.16666666666666666,SHYSIM,0.16666666666666666,TLTSIM,0.16666666666666666,REITSIM,0.16666666666666666,SLVSIM,0.16666666666666666,"EFASIM,VOSIM,SHYSIM,TLTSIM,REITSIM,SLVSIM","0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667"
